;time;x;y;fx;fy
;63;120;-120;0;93
;126;120;-120;0;104
;189;120;-120;0;104
;252;120;-120;0;104
;315;120;-120;0;104
;378;120;-119;0;136
;441;120;-117;0;136
;504;120;-115;0;136
;567;120;-111;0;136
;630;120;-109;0;136
;693;120;-108;0;102
;756;120;-108;0;102
;819;120;-108;0;102
;882;120;-108;0;102
;945;120;-108;0;102
;1008;120;-108;0;102
;1071;120;-104;0;124
;1134;120;-103;0;124
;1197;120;-101;0;124
;1260;120;-99;0;124
;1323;120;-97;0;80
;1386;120;-97;0;80
;1449;120;-97;0;80
;1512;120;-97;0;80
;1575;120;-97;0;80
;1638;120;-96;0;144
;1701;120;-94;0;144
;1764;120;-92;0;144
;1827;120;-88;0;144
;1890;120;-86;0;144
;1953;120;-84;0;158
;2016;120;-82;0;158
;2079;120;-78;0;158
;2142;120;-75;0;158
;2205;120;-73;0;158
;2268;120;-71;0;154
;2331;120;-67;0;154
;2394;120;-65;0;154
;2457;120;-63;0;154
;2520;120;-61;0;154
;2583;120;-56;0;168
;2646;120;-54;0;168
;2709;120;-51;0;168
;2772;120;-49;0;168
;2835;120;-43;0;216
;2898;120;-40;0;216
;2961;120;-37;0;216
;3024;120;-34;0;216
;3087;120;-27;0;216
;3150;120;-24;0;216
;3213;120;-20;0;210
;3276;120;-17;0;210
;3339;120;-11;0;210
;3402;120;-7;0;210
;3465;120;-4;0;210
;3528;120;-1;0;210
;3591;120;5;0;208
;3654;120;8;0;208
;3717;120;11;0;208
;3780;120;15;0;208
;3843;120;21;0;195
;3906;120;24;0;195
;3969;120;28;0;195
;4032;120;31;0;195
;4095;120;37;0;195
;4158;120;40;0;175
;4221;120;43;0;175
;4284;120;45;0;175
;4347;120;50;0;175
;4410;120;53;0;175
;4473;120;55;0;163
;4536;120;58;0;163
;4599;120;63;0;163
;4662;120;65;0;163
;4725;120;68;0;163
;4788;120;70;0;120
;4851;120;74;0;120
;4914;120;75;0;120
;4977;120;77;0;120
;5040;120;79;0;120
;5103;120;82;0;144
;5166;120;84;0;144
;5229;120;87;0;144
;5292;120;89;0;144
;5355;120;93;0;144
;5418;120;95;0;137
;5481;120;97;0;137
;5544;120;99;0;137
;5607;120;103;0;137
;5670;120;105;0;137
;5733;120;106;0;126
;5796;120;108;0;126
;5859;120;112;0;126
;5922;120;113;0;126
;5985;120;115;0;126
;6048;120;116;0;92
;6111;120;116;0;92
;6174;120;116;0;92
;6237;120;116;0;92
;6300;120;116;0;92
;6363;120;116;0;59
;6426;120;116;0;59
;6489;120;116;0;59
;6552;120;116;0;59
;6615;120;116;0;59
;6678;120;116;0;47
;6741;120;116;0;47
;6804;120;116;0;47
;6867;120;116;0;47
;6930;120;116;0;47
;6993;120;116;0;45
;7056;120;116;0;45
;7119;120;116;0;45
;7182;120;116;0;45
;7245;120;116;0;45
;7308;120;116;0;43
;7371;120;116;0;43
;7434;120;116;0;43
;7497;120;116;0;43
;7560;120;116;0;43
;7623;120;116;0;0
;7686;120;116;0;0
;7749;120;116;0;0
;7812;120;116;0;0
;7875;120;116;0;0
;7938;120;116;0;0
;8001;120;116;0;0
;8064;120;116;0;0
;8127;120;116;0;0
;8190;120;116;0;0
;8253;120;116;0;0
;8316;120;116;0;0
;8379;120;116;0;0
;8442;120;116;0;0
;8505;120;116;0;0
;8568;120;116;0;0
;8631;120;116;0;0
;8694;120;116;0;0
;8757;120;116;0;0
;8820;120;116;0;0
;8883;120;116;0;0
;8946;120;116;0;0
;9009;120;116;0;0
;9072;120;116;0;0
;9135;120;116;0;-38
;9198;120;116;0;-38
;9261;120;116;0;-38
;9324;120;116;0;-38
;9387;120;116;0;-67
;9450;120;116;-31;-67
;9513;120;116;-31;-67
;9576;120;116;-31;-67
;9639;120;116;-31;-67
;9702;120;116;-31;-67
;9765;120;116;-31;-67
;9828;120;116;-33;-80
;9891;120;116;-33;-80
;9954;120;116;-33;-80
;10017;120;116;-33;-80
;10080;120;116;-33;-80
;10143;120;116;-39;-100
;10206;120;116;-39;-100
;10269;120;116;-39;-100
;10332;120;116;-39;-100
;10395;120;114;-54;-176
;10458;120;112;-54;-176
;10521;120;109;-54;-176
;10584;120;107;-54;-176
;10647;120;102;-54;-176
;10710;120;100;-54;-153
;10773;120;97;-54;-153
;10836;120;95;-54;-153
;10899;120;91;-54;-153
;10962;120;89;-54;-153
;11025;120;87;-44;-114
;11088;120;86;-44;-114
;11151;120;83;-44;-114
;11214;120;81;-44;-114
;11277;120;80;-44;-114
;11340;120;78;-44;-56
;11403;120;78;-33;-56
;11466;120;78;-33;-56
;11529;120;78;-33;-56
;11592;120;78;-33;-56
;11655;120;78;-33;0
;11718;120;78;-30;0
;11781;120;78;-30;0
;11844;120;78;-30;0
;11907;120;78;-30;0
;11970;120;78;-30;70
;12033;120;78;-30;70
;12096;120;78;-62;70
;12159;120;78;-62;70
;12222;120;78;-62;70
;12285;120;80;-62;168
;12348;120;83;-62;168
;12411;120;88;-96;168
;12474;120;90;-96;168
;12537;120;93;-96;168
;12600;120;94;-96;88
;12663;120;94;-96;88
;12726;117;94;-268;88
;12789;111;94;-268;88
;12852;100;94;-268;0
;12915;95;94;-268;0
;12978;89;94;-268;0
;13041;85;94;-136;0
;13104;81;94;-136;0
;13167;79;95;-136;151
;13230;77;97;-136;151
;13293;75;99;-136;151
;13356;74;101;-81;151
;13419;74;105;-81;151
;13482;74;107;-81;0
;13545;74;107;-81;0
;13608;74;107;-81;0
;13671;70;107;-231;0
;13734;66;107;-231;0
;13797;62;107;-231;-169
;13860;59;104;-231;-169
;13923;52;99;-206;-169
;13986;49;97;-206;-169
;14049;46;94;-206;-169
;14112;39;90;-206;-122
;14175;36;88;-206;-122
;14238;32;87;-206;-122
;14301;30;85;-136;-122
;14364;27;81;-136;-122
;14427;25;81;-136;-89
;14490;23;81;-136;-89
;14553;21;81;-136;-89
;14616;18;81;-124;-89
;14679;16;81;-124;-89
;14742;14;80;-124;-156
;14805;13;78;-124;-156
;14868;9;74;-111;-156
;14931;8;72;-111;-156
;14994;6;70;-111;-156
;15057;5;66;-111;-257
;15120;2;56;-111;-257
;15183;1;51;-110;-257
;15246;1;47;-110;-257
;15309;1;42;-110;-257
;15372;1;35;-110;-176
;15435;1;33;-110;-176
;15498;1;30;-114;-176
;15561;0;28;-114;-176
;15624;-3;23;-114;-46
;15687;-4;23;-114;-46
;15750;-6;23;-114;-46
;15813;-7;23;-123;-46
;15876;-11;23;-123;-46
;15939;-12;23;-123;-58
;16002;-14;23;-123;-58
;16065;-16;23;-123;-58
;16128;-19;23;-127;-58
;16191;-21;23;-127;-58
;16254;-23;23;-127;-58
;16317;-24;22;-127;-124
;16380;-28;18;-127;-124
;16443;-30;17;-124;-124
;16506;-31;15;-124;-124
;16569;-33;13;-124;-124
;16632;-36;9;-124;-188
;16695;-38;6;-124;-188
;16758;-40;4;-112;-188
;16821;-43;-1;-112;-188
;16884;-44;-3;-112;-188
;16947;-46;-6;-112;-161
;17010;-47;-8;-112;-161
;17073;-48;-13;-104;-161
;17136;-48;-15;-104;-161
;17199;-48;-18;-104;-161
;17262;-48;-20;-104;-157
;17325;-48;-24;-104;-157
;17388;-48;-26;-121;-157
;17451;-50;-28;-121;-157
;17514;-52;-30;-121;-157
;17577;-55;-34;-121;-120
;17640;-57;-36;-121;-120
;17703;-58;-37;-118;-120
;17766;-61;-41;-118;-120
;17829;-61;-41;-118;-120
;17892;-64;-42;-118;-62
;17955;-66;-42;-118;-62
;18018;-67;-42;-106;-62
;18081;-67;-42;-106;-62
;18144;-67;-42;-106;-59
;18207;-67;-42;-106;-59
;18270;-67;-42;-106;-59
;18333;-67;-42;-124;-59
;18396;-71;-42;-124;-59
;18459;-73;-42;-124;-59
;18522;-74;-42;-124;-99
;18585;-78;-42;-124;-99
;18648;-80;-42;-160;-99
;18711;-82;-42;-160;-99
;18774;-85;-42;-160;-99
;18837;-90;-47;-160;-161
;18900;-92;-49;-160;-161
;18963;-94;-51;-131;-161
;19026;-96;-54;-131;-161
;19089;-99;-58;-131;-173
;19152;-101;-61;-131;-173
;19215;-103;-63;-131;-173
;19278;-104;-66;-118;-173
;19341;-106;-69;-118;-173
;19404;-109;-72;-118;-104
;19467;-110;-72;-118;-104
;19530;-112;-72;-118;-104
;19593;-113;-72;-94;-104
;19656;-113;-72;-94;-104
;19719;-113;-73;-94;-118
;19782;-113;-74;-94;-118
;19845;-113;-76;-94;-118
;19908;-115;-79;-114;-118
;19971;-116;-80;-114;-118
;20034;-118;-82;-114;-175
;20097;-121;-87;-114;-175
;20160;-122;-90;-83;-175
;20223;-122;-92;-83;-175
;20286;-122;-95;-83;-175
;20349;-122;-97;-83;-110
;20412;-122;-97;-83;-110
;20475;-122;-97;-88;-110
;20538;-122;-97;-88;-110
;20601;-122;-97;-88;-110
;20664;-122;-97;-88;-110
;20727;-122;-97;-88;-104
;20790;-122;-97;-88;-104
;20853;-122;-97;-91;-104
;20916;-122;-97;-91;-104
;20979;-122;-97;-91;-104
;21042;-122;-97;-91;-95
;21105;-122;-97;-104;-95
;21168;-122;-97;-104;-95
;21231;-122;-97;-104;-95
;21294;-122;-97;-104;-95
;21357;-122;-101;-104;-180
;21420;-123;-104;-120;-180
;21483;-125;-106;-120;-180
;21546;-126;-109;-120;-180
;21609;-130;-114;-120;-176
;21672;-131;-116;-120;-176
;21735;-133;-119;-32;-176
;21798;-133;-124;-32;-176
;21861;-133;-124;-32;-176
;21924;-133;-128;-32;0
;21987;-133;-128;-32;0
;22050;-133;-128;0;0
;22113;-133;-128;0;0
;22176;-133;-128;0;0
;22239;-133;-128;0;0
;22302;-133;-128;0;0
