;time;x;y;fx;fy
;63;120;-120;44;0
;126;120;-120;44;0
;189;120;-120;70;86
;252;120;-120;70;86
;315;120;-120;70;86
;378;120;-120;70;86
;441;120;-120;70;86
;504;120;-120;57;104
;567;120;-120;57;104
;630;120;-120;57;104
;693;120;-120;57;104
;756;120;-120;57;104
;819;120;-120;65;220
;882;120;-117;65;220
;945;120;-110;65;220
;1008;120;-107;65;220
;1071;120;-103;65;220
;1134;120;-100;65;220
;1197;120;-95;54;137
;1260;120;-93;54;137
;1323;120;-91;54;137
;1386;120;-89;54;137
;1449;120;-85;38;137
;1512;120;-84;38;77
;1575;120;-84;38;77
;1638;120;-84;38;77
;1701;120;-84;38;77
;1764;120;-84;61;77
;1827;120;-82;61;327
;1890;120;-79;61;327
;1953;120;-71;61;327
;2016;120;-68;61;327
;2079;120;-64;76;327
;2142;120;-61;76;327
;2205;120;-53;76;419
;2268;120;-50;76;419
;2331;120;-46;76;419
;2394;120;-42;131;419
;2457;123;-35;131;396
;2520;125;-31;131;396
;2583;126;-27;131;396
;2646;128;-23;131;396
;2709;129;-16;39;396
;2772;129;-12;39;380
;2835;129;-8;39;380
;2898;129;-5;39;380
;2961;129;2;64;380
;3024;129;5;64;380
;3087;129;9;64;403
;3150;129;13;64;403
;3213;129;20;64;403
;3276;129;23;64;403
;3339;129;27;0;403
;3402;129;31;0;403
;3465;129;38;0;351
;3528;129;42;0;351
;3591;129;45;0;351
;3654;129;49;0;351
;3717;129;56;0;383
;3780;129;60;0;383
;3843;129;64;0;383
;3906;129;67;0;383
;3969;129;74;0;383
;4032;129;78;0;355
;4095;129;82;0;355
;4158;129;85;0;355
;4221;129;93;0;355
;4284;129;96;0;355
;4347;129;100;0;329
;4410;129;104;0;329
;4473;129;111;0;329
;4536;129;114;0;329
;4599;129;118;0;329
;4662;129;122;0;261
;4725;129;130;0;261
;4788;129;130;0;261
;4851;129;130;0;261
;4914;129;130;-30;261
;4977;129;130;-30;37
;5040;129;130;-30;37
;5103;129;130;-30;37
;5166;129;130;-30;37
;5229;129;130;-60;37
;5292;129;130;-60;0
;5355;129;130;-60;0
;5418;129;130;-60;0
;5481;129;130;-60;0
;5544;129;130;-38;0
;5607;129;130;-38;0
;5670;129;130;-38;0
;5733;129;130;-38;-60
;5796;129;130;-38;-60
;5859;129;130;-46;-60
;5922;129;130;-46;-60
;5985;129;130;-46;-60
;6048;129;128;-46;-128
;6111;129;127;-46;-128
;6174;129;125;-64;-128
;6237;129;121;-64;-128
;6300;129;120;-64;-128
;6363;129;118;-64;-145
;6426;129;116;-64;-145
;6489;129;112;-76;-145
;6552;129;110;-76;-145
;6615;129;108;-76;-145
;6678;129;106;-76;-89
;6741;129;106;-429;-89
;6804;125;106;-429;-89
;6867;121;106;-429;-89
;6930;117;106;-429;-89
;6993;109;106;-429;-32
;7056;106;106;-492;-32
;7119;102;106;-492;-32
;7182;94;106;-492;-32
;7245;90;106;-492;-32
;7308;87;106;-492;0
;7371;83;106;-440;0
;7434;75;106;-440;0
;7497;71;106;-440;0
;7560;67;106;-440;0
;7623;63;106;-440;0
;7686;60;106;-440;-58
;7749;52;106;-485;-58
;7812;48;106;-485;-58
;7875;44;106;-485;-58
;7938;40;106;-485;-58
;8001;33;101;-252;-211
;8064;29;98;-252;-211
;8127;25;94;-252;-211
;8190;21;91;-252;-211
;8253;12;84;-252;-239
;8316;9;80;-144;-239
;8379;7;76;-144;-239
;8442;5;72;-144;-239
;8505;1;64;-144;-239
;8568;0;61;-144;-218
;8631;-2;57;-164;-218
;8694;-4;54;-164;-218
;8757;-9;47;-164;-218
;8820;-12;44;-164;-218
;8883;-14;41;-164;-232
;8946;-17;38;-164;-232
;9009;-21;31;-141;-232
;9072;-23;28;-141;-232
;9135;-25;24;-141;-232
;9198;-27;21;-141;-183
;9261;-31;16;-116;-183
;9324;-32;13;-116;-183
;9387;-34;11;-116;-183
;9450;-36;8;-116;-183
;9513;-39;3;-116;-159
;9576;-40;1;-164;-159
;9639;-43;-1;-164;-159
;9702;-45;-3;-164;-159
;9765;-50;-8;-164;-159
;9828;-53;-11;-164;-168
;9891;-55;-13;-164;-168
;9954;-58;-16;-171;-168
;10017;-63;-21;-171;-168
;10080;-65;-23;-171;-168
;10143;-68;-26;-171;-161
;10206;-70;-28;-171;-161
;10269;-74;-32;-140;-161
;10332;-76;-35;-140;-161
;10395;-78;-37;-140;-161
;10458;-81;-39;-140;-136
;10521;-85;-43;-140;-136
;10584;-87;-44;-129;-136
;10647;-88;-46;-129;-136
;10710;-90;-48;-129;-136
;10773;-93;-54;-129;-246
;10836;-95;-58;-129;-246
;10899;-97;-61;-125;-246
;10962;-98;-65;-125;-246
;11025;-102;-72;-125;-291
;11088;-104;-75;-125;-291
;11151;-105;-79;-125;-291
;11214;-107;-82;-126;-291
;11277;-110;-89;-126;-291
;11340;-112;-93;-126;-189
;11403;-114;-96;-126;-189
;11466;-116;-98;-126;-189
;11529;-119;-104;-151;-189
;11592;-121;-107;-151;-189
;11655;-123;-110;-151;-113
;11718;-125;-112;-151;-113
;11781;-130;-115;-117;-113
;11844;-131;-116;-117;-113
;11907;-133;-118;-117;-113
;11970;-134;-119;-117;-113
;12033;-137;-119;-117;-47
;12096;-139;-119;-117;-47
;12159;-139;-119;0;-47
;12222;-139;-119;0;-47
;12285;-139;-119;0;-44
;12348;-139;-119;0;-44
;12411;-139;-119;0;-44
;12474;-139;-119;0;-44
;12537;-139;-119;0;-44
;12600;-139;-119;0;-57
;12663;-139;-119;0;-57
;12726;-139;-119;0;-57
;12789;-139;-119;0;-57
;12852;-139;-119;0;-57
;12915;-139;-120;0;-124
;12978;-138;-122;153;-124
;13041;-134;-125;153;-124
;13104;-131;-126;153;-124
;13167;-129;-128;153;-124
;13230;-124;-129;243;-87
;13293;-119;-129;243;-87
;13356;-115;-129;243;-87
;13419;-110;-129;243;-87
;13482;-101;-129;243;-31
;13545;-96;-129;139;-31
;13608;-94;-129;139;-31
;13671;-92;-129;139;-31
;13734;-90;-129;139;-31
;13797;-86;-129;139;-38
;13860;-84;-129;314;-38
;13923;-81;-129;314;-38
;13986;-77;-129;314;-38
;14049;-70;-129;314;-38
;14112;-66;-129;314;-38
;14175;-62;-129;314;-38
;14238;-59;-129;409;-27
